,id,symbol,entryPrice,size,createdAtE3,side,leverageE2,isIsolated,transactTimeE3,stopLossPrice,takeProfitPrice,orderCostE8,reCalcEntryPrice,positionEntryPrice,positionCycleVersion,crossSeq,closeFreeQtyX,minPositionCostE8,positionBalanceE8,traderID,leaderFollowerCount,createdAt,updatedAt,isClosed,SuccessCumCount,FailureCumCount,PredictionValue,PredictionLabel,PredictionProbability,PredictionProcessingStatus,TradeCummulationStatus,profit,traderName,closePrice,closedTime,startTime,closeStatus
9673,1752507,DOGEUSDT,0.0892,17100000000.0,1708378358250,Sell,7500.0,0,1708378579612,,,57621474,,0.08856687,0,87524256524,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1590.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:15,2024-02-19 22:36:20,Correct
9674,1752553,DOGEUSDT,0.08927,17100000000.0,1708374791783,Sell,7500.0,0,1708375879355,,,57666693,,0.08856687,0,87519542066,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1591.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:15,2024-02-19 21:51:19,Correct
9675,1752555,DOGEUSDT,0.08921,17100000000.0,1708374534507,Sell,7500.0,0,1708375394729,,,57627934,,0.08856687,0,87518848573,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1592.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:15,2024-02-19 21:43:15,Correct
9676,1752556,DOGEUSDT,0.08919,17100000000.0,1708374868983,Sell,7500.0,0,1708375390413,,,57615015,,0.08856687,0,87518840061,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1593.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:15,2024-02-19 21:43:10,Correct
9677,1752557,DOGEUSDT,0.08917,17100000000.0,1708374824512,Sell,7500.0,0,1708375289002,,,57602095,,0.08856687,0,87518680023,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1594.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:16,2024-02-19 21:41:29,Correct
9678,1752567,DOGEUSDT,0.08946,17000000000.0,1708373387840,Sell,7500.0,0,1708373997962,,,57451480,,0.08856687,0,87516656733,17000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1595.0,939,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:16,2024-02-19 21:19:58,Correct
9679,1752623,DOGEUSDT,0.08818,17200000000.0,1708367773280,Sell,7500.0,0,1708368200483,,,57295689,,0.08856687,0,87506382781,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1596.0,939,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:16,2024-02-19 19:43:20,Correct
9680,1752625,DOGEUSDT,0.08814,17200000000.0,1708367774406,Sell,7500.0,0,1708368197117,,,57269698,,0.08856687,0,87506368529,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1596.0,940,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:17,2024-02-19 19:43:17,Correct
9681,1752626,DOGEUSDT,0.08812,17200000000.0,1708367776983,Sell,7500.0,0,1708368144623,,,57256703,,0.08856687,0,87506281095,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1596.0,941,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:17,2024-02-19 19:42:25,Correct
9682,1752632,DOGEUSDT,0.08833,17200000000.0,1708366152317,Sell,7500.0,0,1708366611908,,,57393152,,0.08856687,0,87503119836,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1596.0,942,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:17,2024-02-19 19:16:52,Correct
9683,1752633,DOGEUSDT,0.08821,17200000000.0,1708366450087,Sell,7500.0,0,1708366595604,,,57315181,,0.08856687,0,87503079663,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,942,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:17,2024-02-19 19:16:36,Correct
9684,1752634,DOGEUSDT,0.08817,17200000000.0,1708366423655,Sell,7500.0,0,1708366581935,,,57289191,,0.08856687,0,87503054552,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,943,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:18,2024-02-19 19:16:22,Correct
9685,1752635,DOGEUSDT,0.08811,17200000000.0,1708366394440,Sell,7500.0,0,1708366551958,,,57250206,,0.08856687,0,87503007303,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,944,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:18,2024-02-19 19:15:52,Correct
9686,1752636,DOGEUSDT,0.08807,17200000000.0,1708366410235,Sell,7500.0,0,1708366439277,,,57224215,,0.08856687,0,87502763422,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,945,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:18,2024-02-19 19:13:59,Correct
9687,1752648,DOGEUSDT,0.08754,17300000000.0,1708363288071,Sell,7500.0,0,1708363681947,,,57210540,,0.08856687,0,87495131861,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,946,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:18,2024-02-19 18:28:02,Correct
9688,1752649,DOGEUSDT,0.08738,17300000000.0,1708363174709,Sell,7500.0,0,1708363265348,,,57105974,,0.08856687,0,87493999228,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,947,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:18,2024-02-19 18:21:05,Correct
9689,1752650,DOGEUSDT,0.08737,17300000000.0,1708363154763,Sell,7500.0,0,1708363265230,,,57099439,,0.08856687,0,87493997537,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,948,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:19,2024-02-19 18:21:05,Correct
9690,1752656,DOGEUSDT,0.08734,17300000000.0,1708361994979,Sell,7500.0,0,1708362172214,,,57079833,,0.08856687,0,87490389321,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,949,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:19,2024-02-19 18:02:52,Correct
9691,1752672,DOGEUSDT,0.088,17200000000.0,1708358470408,Sell,7500.0,0,1708358533716,,,57178732,,0.08856687,0,87479200045,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,950,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:19,2024-02-19 17:02:14,Correct
9692,1752673,DOGEUSDT,0.08796,17200000000.0,1708358506841,Sell,7500.0,0,1708358524488,,,57152742,,0.08856687,0,87479176396,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,951,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:19,2024-02-19 17:02:04,Correct
9693,1752674,DOGEUSDT,0.08791,17200000000.0,1708358471137,Sell,7500.0,0,1708358514759,,,57120254,,0.08856687,0,87479151752,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,952,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:20,2024-02-19 17:01:55,Correct
9694,1752675,DOGEUSDT,0.08787,17200000000.0,1708358471743,Sell,7500.0,0,1708358488125,,,57094264,,0.08856687,0,87479065529,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,953,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:20,2024-02-19 17:01:28,Correct
9695,1752676,DOGEUSDT,0.08785,17200000000.0,1708358472388,Sell,7500.0,0,1708358488122,,,57081268,,0.08856687,0,87479065353,17200000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,954,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:20,2024-02-19 17:01:28,Correct
9696,1752698,DOGEUSDT,0.08607,17500000000.0,1708352354411,Sell,7500.0,0,1708352619125,,,56900129,,0.08856687,0,87465043280,17500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,955,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:20,2024-02-19 15:23:39,Correct
9697,1752699,DOGEUSDT,0.08599,17500000000.0,1708352355951,Sell,7500.0,0,1708352426768,,,56847242,,0.08856687,0,87464583125,17500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,956,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:21,2024-02-19 15:20:27,Correct
9698,1752700,DOGEUSDT,0.08595,17500000000.0,1708352357720,Sell,7500.0,0,1708352417786,,,56820798,,0.08856687,0,87464553282,17500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,957,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:21,2024-02-19 15:20:18,Correct
9699,1752701,DOGEUSDT,0.08593,17500000000.0,1708352359647,Sell,7500.0,0,1708352414571,,,56807577,,0.08856687,0,87464541816,17500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,958,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:21,2024-02-19 15:20:15,Correct
9700,1752702,DOGEUSDT,0.08592,17500000000.0,1708352387996,Sell,7500.0,0,1708352401259,,,56800966,,0.08856687,0,87464510508,17500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1597.0,959,,,,,0,0,Puppy,0.08829,2024-02-20 05:16:21,2024-02-19 15:20:01,Correct
9701,1753234,DOGEUSDT,0.08953,17100000000.0,1708386463772,Sell,7500.0,0,1708386929616,,,38620401,,0.08858185,0,87540565507,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:57:45,2024-02-20 00:57:45,1,1597.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:21,2024-02-20 00:55:30,Correct
9702,1753292,DOGEUSDT,0.0896,17100000000.0,1708386435692,Sell,7500.0,0,1708387032382,,,39597093,,0.08859746,0,87540738747,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:03:22,2024-02-20 01:03:22,1,1598.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:22,2024-02-20 00:57:12,Correct
9703,1753443,DOGEUSDT,0.08978,17000000000.0,1708387752681,Sell,7500.0,0,1708387943169,,,40798030,,0.08864754,0,87542808267,17000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:16:12,2024-02-20 01:16:12,1,1599.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:22,2024-02-20 01:12:23,Correct
9704,1753445,DOGEUSDT,0.08973,17000000000.0,1708387753700,Sell,7500.0,0,1708387923612,,,40775309,,0.08864754,0,87542758526,17000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:16:12,2024-02-20 01:16:12,1,1600.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:22,2024-02-20 01:12:04,Correct
9705,1753446,DOGEUSDT,0.08972,17000000000.0,1708387754387,Sell,7500.0,0,1708387923588,,,40770765,,0.08864754,0,87542757981,17000000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:16:12,2024-02-20 01:16:12,1,1601.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:22,2024-02-20 01:12:04,Correct
9706,1754672,DOGEUSDT,0.08995,17100000000.0,1708390573980,Sell,7500.0,0,1708390584862,,,36915211,,0.08870084,0,87552065333,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:03:32,2024-02-20 02:03:32,1,1602.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:23,2024-02-20 01:56:25,Correct
9707,1754674,DOGEUSDT,0.0899,17100000000.0,1708390575561,Sell,7500.0,0,1708390583172,,,36894691,,0.08870084,0,87552053335,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:03:32,2024-02-20 02:03:32,1,1603.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:23,2024-02-20 01:56:23,Correct
9708,1754675,DOGEUSDT,0.08989,17100000000.0,1708390576996,Sell,7500.0,0,1708390582375,,,36890587,,0.08870084,0,87552050391,17100000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:03:32,2024-02-20 02:03:32,1,1604.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:23,2024-02-20 01:56:22,Correct
9709,1755737,DOGEUSDT,0.08947,17300000000.0,1708392493202,Sell,7500.0,0,1708392700559,,,30887062,,0.08873735,0,87561062271,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:35:04,2024-02-20 02:35:04,1,1605.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:24,2024-02-20 02:31:41,Correct
9710,1755738,DOGEUSDT,0.08939,17300000000.0,1708392493863,Sell,7500.0,0,1708392626800,,,30859444,,0.08873735,0,87560836080,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:35:04,2024-02-20 02:35:04,1,1606.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:24,2024-02-20 02:30:27,Correct
9711,1755739,DOGEUSDT,0.08934,17300000000.0,1708392494505,Sell,7500.0,0,1708392570708,,,30842183,,0.08873735,0,87560642400,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:35:04,2024-02-20 02:35:04,1,1607.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:24,2024-02-20 02:29:31,Correct
9712,1755740,DOGEUSDT,0.08932,17300000000.0,1708392495179,Sell,7500.0,0,1708392569838,,,30835278,,0.08873735,0,87560638399,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 02:35:04,2024-02-20 02:35:04,1,1608.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:24,2024-02-20 02:29:30,Correct
9713,1756068,DOGEUSDT,0.08923,17300000000.0,1708394218619,Sell,7500.0,0,1708394270545,,,29059362,,0.08876585,0,87565843223,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:00:26,2024-02-20 03:00:26,1,1609.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:24,2024-02-20 02:57:51,Correct
9714,1756069,DOGEUSDT,0.08921,17300000000.0,1708394172621,Sell,7500.0,0,1708394261372,,,29052848,,0.08876585,0,87565823611,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:00:26,2024-02-20 03:00:26,1,1610.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:25,2024-02-20 02:57:41,Correct
9715,1756070,DOGEUSDT,0.08916,17300000000.0,1708394053477,Sell,7500.0,0,1708394243835,,,29036565,,0.08876585,0,87565793069,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:00:26,2024-02-20 03:00:26,1,1611.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:25,2024-02-20 02:57:24,Correct
9716,1756071,DOGEUSDT,0.08914,17300000000.0,1708394054189,Sell,7500.0,0,1708394200308,,,29030052,,0.08876585,0,87565684776,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:00:26,2024-02-20 03:00:26,1,1612.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:25,2024-02-20 02:56:40,Correct
9717,1756155,DOGEUSDT,0.08929,17300000000.0,1708394051478,Sell,7500.0,0,1708394460977,,,31077685,,0.08877236,0,87566244794,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:06:46,2024-02-20 03:06:46,1,1613.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:25,2024-02-20 03:01:01,Correct
9718,1756381,DOGEUSDT,0.08891,17300000000.0,1708395834483,Sell,7500.0,0,1708396020054,,,23957948,,0.08877731,0,87569959116,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:30:28,2024-02-20 03:30:28,1,1614.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:26,2024-02-20 03:27:00,Correct
9719,1756439,DOGEUSDT,0.08902,17300000000.0,1708395757882,Sell,7500.0,0,1708396298155,,,24797405,,0.08878019,0,87570510514,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:36:06,2024-02-20 03:36:06,1,1615.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:26,2024-02-20 03:31:38,Correct
9720,1756518,DOGEUSDT,0.08914,17300000000.0,1708395587037,Sell,7500.0,0,1708396510651,,,22097800,,0.0887844,0,87570980853,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:43:19,2024-02-20 03:43:19,1,1616.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:26,2024-02-20 03:35:11,Correct
9721,1756621,DOGEUSDT,0.08918,17400000000.0,1708397051410,Sell,7500.0,0,1708397539895,,,30448670,,0.08879784,0,87573192944,17400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:55:09,2024-02-20 03:55:09,1,1617.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:26,2024-02-20 03:52:20,Correct
9722,1756622,DOGEUSDT,0.08908,17400000000.0,1708397053400,Sell,7500.0,0,1708397530659,,,30414528,,0.08879784,0,87573163681,17400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:55:09,2024-02-20 03:55:09,1,1618.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:27,2024-02-20 03:52:11,Correct
9723,1756623,DOGEUSDT,0.08899,17400000000.0,1708397056249,Sell,7500.0,0,1708397519494,,,30383799,,0.08879784,0,87573128092,17400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:55:09,2024-02-20 03:55:09,1,1619.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:27,2024-02-20 03:51:59,Correct
9724,1756626,DOGEUSDT,0.08895,17400000000.0,1708397059286,Sell,7500.0,0,1708397465805,,,30370142,,0.08879784,0,87573027815,17400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:55:09,2024-02-20 03:55:09,1,1620.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:27,2024-02-20 03:51:06,Correct
9725,1756627,DOGEUSDT,0.08893,17400000000.0,1708397062320,Sell,7500.0,0,1708397465759,,,30363313,,0.08879784,0,87573027414,17400000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 03:55:09,2024-02-20 03:55:09,1,1621.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:27,2024-02-20 03:51:06,Correct
9726,1757227,DOGEUSDT,0.08896,17300000000.0,1708399453649,Sell,7500.0,0,1708400363311,,,22105040,,0.08880251,0,87578868636,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1622.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:27,2024-02-20 04:39:23,Correct
9727,1757228,DOGEUSDT,0.08894,17300000000.0,1708399455789,Sell,7500.0,0,1708400360709,,,22100070,,0.08880251,0,87578865346,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1623.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:28,2024-02-20 04:39:21,Correct
9728,1757229,DOGEUSDT,0.08893,17300000000.0,1708399484203,Sell,7500.0,0,1708400358198,,,22097585,,0.08880251,0,87578853668,17300000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1624.0,960,,,,,0,1,Puppy,0.08829,2024-02-20 05:16:28,2024-02-20 04:39:18,Correct
9729,1757150,TIAUSDT,18.44,60000000.0,1708399910977,Buy,5000.0,0,1708399957726,,,22724349,,18.4406,0,70254284982,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:39:17,2024-02-20 04:39:17,1,1625.0,960,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:23,2024-02-20 04:32:38,Correct
9730,1757151,TIAUSDT,18.441,60000000.0,1708399913287,Buy,5000.0,0,1708399948157,,,22725582,,18.4406,0,70254263126,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:39:17,2024-02-20 04:39:17,1,1626.0,960,,,,,0,0,Puppy,18.4404,2024-02-20 06:09:24,2024-02-20 04:32:28,Correct
9731,1757203,TIAUSDT,18.386,60000000.0,1708400328520,Buy,5000.0,0,1708400629384,,,23796131,,18.413,0,70256176510,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1626.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:24,2024-02-20 04:43:49,Correct
9732,1757232,TIAUSDT,18.385,60000000.0,1708400236456,Buy,5000.0,0,1708400309268,,,23794837,,18.413,0,70255299785,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1627.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:24,2024-02-20 04:38:29,Correct
9733,1757233,TIAUSDT,18.403,60000000.0,1708400267075,Buy,5000.0,0,1708400309215,,,23818133,,18.413,0,70255297859,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:45:24,2024-02-20 04:45:24,1,1628.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:24,2024-02-20 04:38:29,Correct
9734,1757354,TIAUSDT,18.345,60000000.0,1708400231836,Buy,5000.0,0,1708401030615,,,26112407,,18.40430769,0,70257510700,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:52:55,2024-02-20 04:52:55,1,1629.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:25,2024-02-20 04:50:31,Correct
9735,1757369,TIAUSDT,18.368,60000000.0,1708400234399,Buy,5000.0,0,1708400662394,,,26145145,,18.40430769,0,70256292553,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:52:55,2024-02-20 04:52:55,1,1630.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:25,2024-02-20 04:44:22,Correct
9736,1758355,TIAUSDT,18.265,60000000.0,1708402319413,Buy,5000.0,0,1708402886038,,,25609311,,18.38573333,0,70265523044,60000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 05:28:40,2024-02-20 05:28:40,1,1631.0,961,,,,,0,1,Puppy,18.4404,2024-02-20 06:09:25,2024-02-20 05:21:26,Correct
9737,1752464,SANDUSDT,0.5299,1800000000.0,1708385202054,Buy,5000.0,0,1708385430064,,,1837378,,0.53045,0,69766184653,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1632.0,961,,,,,0,0,Puppy,0.52419,2024-02-20 06:15:19,2024-02-20 00:30:30,Correct
9738,1752467,SANDUSDT,0.531,1800000000.0,1708385155583,Buy,5000.0,0,1708385189317,,,1841192,,0.53045,0,69765592085,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 00:31:54,2024-02-20 00:31:54,1,1632.0,962,,,,,0,0,Puppy,0.52419,2024-02-20 06:15:19,2024-02-20 00:26:29,Correct
9739,1753444,SANDUSDT,0.5292,1800000000.0,1708387225476,Buy,5000.0,0,1708387924186,,,2389649,,0.53005833,0,69772657832,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:16:12,2024-02-20 01:16:12,1,1632.0,963,,,,,0,0,Puppy,0.52419,2024-02-20 06:15:19,2024-02-20 01:12:04,Correct
9740,1757000,MANTAUSDT,3.0327,500000000.0,1708398976314,Buy,5000.0,0,1708399191055,,,32812420,,3.03614,0,70252107071,500000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 04:25:22,2024-02-20 04:25:22,1,1632.0,964,,,,,0,1,Puppy,3.0454,2024-02-20 06:15:19,2024-02-20 04:19:51,Correct
9741,1753451,SANDUSDT,0.5293,1800000000.0,1708387242068,Buy,5000.0,0,1708387809645,,,2390101,,0.53005833,0,69772382305,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:16:12,2024-02-20 01:16:12,1,1633.0,964,,,,,0,0,Puppy,0.52419,2024-02-20 06:15:20,2024-02-20 01:10:10,Correct
9742,1753672,SANDUSDT,0.5268,1800000000.0,1708388531313,Buy,5000.0,0,1708388763904,,,5947427,,0.52945,0,69774912933,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:29:15,2024-02-20 01:29:15,1,1633.0,965,,,,,0,0,Puppy,0.52396,2024-02-20 06:15:20,2024-02-20 01:26:04,Correct
9743,1753674,SANDUSDT,0.5275,1800000000.0,1708388532326,Buy,5000.0,0,1708388734285,,,5955329,,0.52945,0,69774817318,1800000000,0,0.0,8x9PI0c5DGS77KaqqVOimA%3D%3D,1,2024-02-20 01:29:15,2024-02-20 01:29:15,1,1633.0,966,,,,,0,0,Puppy,0.52395,2024-02-20 06:15:20,2024-02-20 01:25:34,Correct
